"id_subj","group","n_trial","rt","acc","identity"
"HM14","HSAM",54,0.8048,1,"matching TU"
"HM14","HSAM",55,1.0795,1,"matching SCONOSCIUTO"
"HM14","HSAM",56,1.1156,1,"matching SCONOSCIUTO"
"HM14","HSAM",57,0.9557,1,"matching SCONOSCIUTO"
"HM14","HSAM",58,1.1091,1,"non-matching SCONOSCIUTO"
"HM14","HSAM",59,NA,0,"non-matching TU"
"HM14","HSAM",60,1.1255,1,"matching TU"
"HM14","HSAM",61,1.0171,1,"non-matching SCONOSCIUTO"
"HM14","HSAM",62,1.2856,0,"matching SCONOSCIUTO"
"HM14","HSAM",63,0.7283,1,"matching SCONOSCIUTO"
"HM14","HSAM",64,1.4683,1,"matching SCONOSCIUTO"
"HM14","HSAM",65,0.7362,1,"matching SCONOSCIUTO"
"HM14","HSAM",66,0.9736,1,"non-matching SCONOSCIUTO"
"HM14","HSAM",67,0.7336,1,"non-matching SCONOSCIUTO"
"HM14","HSAM",68,1.3638,0,"non-matching TU"
"HM14","HSAM",69,0.6421,1,"matching TU"
"HM14","HSAM",70,0.8515,1,"non-matching SCONOSCIUTO"
"HM14","HSAM",71,0.6162,1,"non-matching SCONOSCIUTO"
"HM14","HSAM",72,1.1651,1,"matching SCONOSCIUTO"
"HM14","HSAM",73,1.1622,1,"non-matching SCONOSCIUTO"
"HM14","HSAM",74,0.6125,1,"non-matching SCONOSCIUTO"
"HM14","HSAM",75,1.2755,1,"non-matching TU"
"HM14","HSAM",76,0.9361,1,"non-matching SCONOSCIUTO"
"HM14","HSAM",77,0.778,1,"matching TU"
"HM14","HSAM",78,1.0494,1,"non-matching SCONOSCIUTO"
"HM14","HSAM",79,0.6431,1,"non-matching SCONOSCIUTO"
"HM14","HSAM",80,1.0953,1,"matching TU"
"HM14","HSAM",81,0.7122,1,"matching TU"
"HM14","HSAM",82,1.2373,1,"non-matching TU"
"HM14","HSAM",83,0.8121,1,"non-matching TU"
"HM14","HSAM",84,0.6935,0,"matching SCONOSCIUTO"
"HM14","HSAM",85,1.1457,1,"non-matching SCONOSCIUTO"
"HM14","HSAM",86,1.0478,1,"non-matching SCONOSCIUTO"
"HM14","HSAM",87,1.2512,1,"non-matching TU"
"HM14","HSAM",88,0.725,1,"matching TU"
"HM14","HSAM",89,0.5309,1,"matching TU"
"HM14","HSAM",90,0.6905,1,"non-matching TU"
"HM14","HSAM",91,1.0371,1,"matching SCONOSCIUTO"
"HM14","HSAM",92,0.9596,1,"non-matching SCONOSCIUTO"
"HM14","HSAM",93,0.8898,1,"matching TU"
"HM14","HSAM",94,0.8424,1,"non-matching SCONOSCIUTO"
"HM14","HSAM",95,0.8891,1,"matching TU"
"HM14","HSAM",96,1.0608,1,"matching SCONOSCIUTO"
"HM14","HSAM",97,1.0725,1,"non-matching SCONOSCIUTO"
"HM14","HSAM",98,1.082,1,"matching SCONOSCIUTO"
"HM14","HSAM",99,0.9067,1,"non-matching SCONOSCIUTO"
"HM14","HSAM",100,1.2841,1,"non-matching TU"
"HM14","HSAM",101,0.7555,1,"matching TU"
"HM14","HSAM",102,1.3105,1,"non-matching TU"
"HM14","HSAM",103,0.8315,1,"non-matching TU"
"HM14","HSAM",104,0.8568,1,"non-matching SCONOSCIUTO"
"HM14","HSAM",105,0.7938,1,"matching TU"
"HM14","HSAM",106,0.9705,1,"matching SCONOSCIUTO"
"HM14","HSAM",107,0.8986,1,"non-matching SCONOSCIUTO"
"HM14","HSAM",108,1.0877,1,"matching SCONOSCIUTO"
"HM14","HSAM",109,0.6827,1,"matching SCONOSCIUTO"
"HM14","HSAM",110,1.2626,0,"non-matching SCONOSCIUTO"
"HM14","HSAM",111,1.1327,0,"non-matching TU"
"HM14","HSAM",112,1.0403,0,"matching SCONOSCIUTO"
"HM14","HSAM",113,0.9813,1,"non-matching SCONOSCIUTO"
"HM14","HSAM",114,1.3127,1,"matching SCONOSCIUTO"
"HM14","HSAM",115,0.6857,1,"matching TU"
"HM14","HSAM",116,1.1235,1,"non-matching TU"
"HM14","HSAM",117,0.8393,1,"matching TU"
"HM14","HSAM",118,1.0791,1,"matching SCONOSCIUTO"
"HM14","HSAM",119,0.9577,1,"matching TU"
"HM14","HSAM",120,1.1749,1,"non-matching SCONOSCIUTO"
"HM14","HSAM",121,1.3675,1,"non-matching TU"
"HM14","HSAM",122,1.0712,1,"non-matching SCONOSCIUTO"
"HM14","HSAM",123,1.0895,1,"non-matching TU"
"HM14","HSAM",124,0.9602,1,"non-matching SCONOSCIUTO"
"HM14","HSAM",125,0.6399,1,"matching TU"
"HM14","HSAM",126,0.86,1,"matching SCONOSCIUTO"
"HM14","HSAM",127,1.2797,1,"non-matching TU"
"HM14","HSAM",128,0.908,1,"matching TU"
"HM14","HSAM",129,1.0043,1,"non-matching SCONOSCIUTO"
"HM14","HSAM",130,1.3262,1,"non-matching TU"
"HM14","HSAM",131,0.8421,1,"matching TU"
"HM14","HSAM",132,1.5015,1,"matching SCONOSCIUTO"
"HM14","HSAM",133,0.9856,1,"non-matching TU"
"HM14","HSAM",134,1.1632,1,"matching SCONOSCIUTO"
"HM14","HSAM",135,0.7429,1,"matching TU"
"HM14","HSAM",136,1.182,1,"non-matching TU"
"HM14","HSAM",137,0.8152,1,"matching SCONOSCIUTO"
"HM14","HSAM",138,1.0224,1,"non-matching TU"
"HM14","HSAM",139,0.6904,1,"non-matching TU"
"HM14","HSAM",140,0.7603,1,"matching TU"
"HM14","HSAM",141,1.2145,1,"non-matching TU"
"HM14","HSAM",142,0.9935,1,"non-matching SCONOSCIUTO"
"HM14","HSAM",143,1.0181,1,"matching SCONOSCIUTO"
"HM14","HSAM",144,0.6094,1,"matching SCONOSCIUTO"
"HM14","HSAM",145,0.5219,1,"matching SCONOSCIUTO"
"HM14","HSAM",146,0.7303,1,"matching TU"
"HM14","HSAM",147,1.1224,1,"non-matching TU"
"HM14","HSAM",148,0.8236,1,"matching TU"
"HM14","HSAM",149,0.8991,1,"matching TU"
"HM14","HSAM",150,1.0798,1,"non-matching TU"
"HM14","HSAM",151,0.8035,1,"matching SCONOSCIUTO"
"HM14","HSAM",152,1.0307,1,"non-matching TU"
"HM14","HSAM",153,0.685,1,"matching TU"
"HM14","HSAM",154,0.103,0,"non-matching TU"
"HM14","HSAM",155,0.843,1,"non-matching SCONOSCIUTO"
"HM14","HSAM",156,1.0176,1,"matching SCONOSCIUTO"
"HM14","HSAM",157,1.1616,1,"non-matching SCONOSCIUTO"
"HM14","HSAM",158,0.9035,1,"non-matching SCONOSCIUTO"
"HM14","HSAM",159,1.1277,1,"matching SCONOSCIUTO"
"HM14","HSAM",160,0.8545,1,"non-matching SCONOSCIUTO"
"HM14","HSAM",161,0.6559,1,"matching TU"
"HM14","HSAM",162,0.8289,1,"matching TU"
"HM14","HSAM",163,0.8966,1,"matching TU"
"HM14","HSAM",164,NA,0,"non-matching TU"
"HM14","HSAM",165,1.0758,0,"non-matching TU"
"HM14","HSAM",166,0.6206,1,"matching TU"
"HM14","HSAM",167,1.2434,1,"matching SCONOSCIUTO"
"HM14","HSAM",168,0.8967,1,"matching SCONOSCIUTO"
"HM14","HSAM",169,0.7433,0,"non-matching TU"
"HM14","HSAM",170,0.9182,1,"matching SCONOSCIUTO"
"HM14","HSAM",171,1.324,0,"non-matching TU"
"HM14","HSAM",172,NA,0,"non-matching TU"
"HM14","HSAM",173,0.7927,1,"matching TU"
"HM14","HSAM",174,1.0699,1,"non-matching SCONOSCIUTO"
"HM14","HSAM",175,1.0221,1,"non-matching SCONOSCIUTO"
"HM14","HSAM",176,0.684,1,"matching TU"
"HM14","HSAM",177,1.0646,1,"matching TU"
"HM14","HSAM",178,0.7036,1,"matching TU"
"HM14","HSAM",179,1.0654,1,"non-matching TU"
"HM14","HSAM",180,0.8847,1,"non-matching SCONOSCIUTO"
"HM14","HSAM",181,0.8554,1,"non-matching TU"
"HM14","HSAM",182,0.7617,1,"matching TU"
"HM14","HSAM",183,0.7003,1,"matching TU"
"HM14","HSAM",184,1.2849,1,"non-matching TU"
"HM14","HSAM",185,0.8337,1,"matching SCONOSCIUTO"
"HM14","HSAM",186,NA,0,"matching SCONOSCIUTO"
"HM14","HSAM",187,0.7149,1,"matching TU"
"HM14","HSAM",188,1.119,1,"non-matching TU"
"HM14","HSAM",189,1.4156,1,"non-matching SCONOSCIUTO"
"HM14","HSAM",190,1.0376,1,"matching SCONOSCIUTO"
"HM14","HSAM",191,1.2554,1,"matching SCONOSCIUTO"
"HM14","HSAM",192,0.7775,1,"matching TU"
"HM14","HSAM",193,0.8264,1,"matching TU"
"HM14","HSAM",194,0.7617,1,"matching SCONOSCIUTO"
"HM14","HSAM",195,0.8235,1,"matching SCONOSCIUTO"
"HM14","HSAM",196,0.848,1,"non-matching SCONOSCIUTO"
"HM14","HSAM",197,1.2454,1,"matching SCONOSCIUTO"
"HM14","HSAM",198,0.7669,1,"matching TU"
"HM14","HSAM",199,0.6796,1,"matching TU"
"HM14","HSAM",200,1.2009,1,"non-matching TU"
"HM15","HSAM",1,NA,0,"matching SCONOSCIUTO"
"HM15","HSAM",2,NA,0,"non-matching TU"
"HM15","HSAM",3,0.4879,1,"matching TU"
"HM15","HSAM",4,0.5522,1,"matching TU"
"HM15","HSAM",5,0.7777,1,"non-matching TU"
"HM15","HSAM",6,0.6452,0,"non-matching TU"
"HM15","HSAM",7,0.4546,1,"non-matching TU"
"HM15","HSAM",8,0.4618,1,"non-matching TU"
"HM15","HSAM",9,0.7074,1,"non-matching TU"
"HM15","HSAM",10,0.7739,1,"non-matching SCONOSCIUTO"
"HM15","HSAM",11,0.4224,1,"matching TU"
"HM15","HSAM",12,0.6193,1,"non-matching TU"
"HM15","HSAM",13,0.4896,0,"matching SCONOSCIUTO"
"HM15","HSAM",14,0.5922,0,"non-matching SCONOSCIUTO"
"HM15","HSAM",15,0.6231,1,"matching TU"
"HM15","HSAM",16,0.7032,1,"matching TU"
"HM15","HSAM",17,0.8384,1,"non-matching TU"
"HM15","HSAM",18,0.5666,1,"matching TU"
"HM15","HSAM",19,0.7736,1,"matching TU"
"HM15","HSAM",20,0.9003,1,"matching TU"
"HM15","HSAM",21,0.7863,1,"non-matching TU"
"HM15","HSAM",22,0.4374,0,"non-matching SCONOSCIUTO"
"HM15","HSAM",23,1.0288,1,"matching SCONOSCIUTO"
"HM15","HSAM",24,0.4103,1,"matching TU"
"HM15","HSAM",25,0.8648,1,"matching SCONOSCIUTO"
"HM15","HSAM",26,0.5663,1,"non-matching SCONOSCIUTO"
"HM15","HSAM",27,0.8505,1,"non-matching TU"
"HM15","HSAM",28,0.9153,1,"matching SCONOSCIUTO"
"HM15","HSAM",29,0.7952,1,"non-matching SCONOSCIUTO"
"HM15","HSAM",30,1.102,1,"non-matching SCONOSCIUTO"
"HM15","HSAM",31,0.4999,1,"matching TU"
"HM15","HSAM",32,0.9355,1,"matching SCONOSCIUTO"
"HM15","HSAM",33,0.6982,1,"non-matching SCONOSCIUTO"
"HM15","HSAM",34,0.5128,1,"matching TU"
"HM15","HSAM",35,1.0362,1,"non-matching TU"
"HM15","HSAM",36,0.4997,1,"non-matching TU"
"HM15","HSAM",37,1.0644,1,"matching SCONOSCIUTO"
"HM15","HSAM",38,1.1899,1,"non-matching SCONOSCIUTO"
"HM15","HSAM",39,0.6451,1,"non-matching SCONOSCIUTO"
"HM15","HSAM",40,0.6979,1,"non-matching TU"
"HM15","HSAM",41,0.7317,0,"matching SCONOSCIUTO"
"HM15","HSAM",42,0.8057,1,"non-matching TU"
"HM15","HSAM",43,0.8691,1,"non-matching TU"
"HM15","HSAM",44,0.6851,1,"non-matching SCONOSCIUTO"
"HM15","HSAM",45,0.7972,1,"non-matching TU"
"HM15","HSAM",46,0.539,1,"matching TU"
"HM15","HSAM",47,0.669,1,"non-matching SCONOSCIUTO"
"HM15","HSAM",48,0.5635,1,"non-matching SCONOSCIUTO"
"HM15","HSAM",49,1.4367,1,"matching SCONOSCIUTO"
"HM15","HSAM",50,0.5908,1,"matching TU"
"HM15","HSAM",51,0.5291,1,"matching TU"
"HM15","HSAM",52,0.6887,1,"non-matching SCONOSCIUTO"
"HM15","HSAM",53,0.9416,1,"matching SCONOSCIUTO"
"HM15","HSAM",54,0.7181,1,"non-matching TU"
"HM15","HSAM",55,1.3619,1,"non-matching TU"
"HM15","HSAM",56,0.9298,1,"non-matching TU"
"HM15","HSAM",57,0.7043,1,"non-matching SCONOSCIUTO"
"HM15","HSAM",58,0.7137,1,"non-matching SCONOSCIUTO"
"HM15","HSAM",59,1.0643,1,"matching SCONOSCIUTO"
"HM15","HSAM",60,0.6531,1,"non-matching TU"
"HM15","HSAM",61,0.6297,1,"matching TU"
"HM15","HSAM",62,0.679,1,"non-matching TU"
"HM15","HSAM",63,0.743,1,"non-matching TU"
"HM15","HSAM",64,1.3261,1,"matching SCONOSCIUTO"
"HM15","HSAM",65,0.7832,1,"non-matching SCONOSCIUTO"
"HM15","HSAM",66,1.5361,1,"matching SCONOSCIUTO"
"HM15","HSAM",67,0.8585,1,"matching SCONOSCIUTO"
"HM15","HSAM",68,0.756,1,"non-matching TU"
"HM15","HSAM",69,0.7853,1,"matching SCONOSCIUTO"
"HM15","HSAM",70,0.5225,1,"matching TU"
"HM15","HSAM",71,1.1404,1,"non-matching SCONOSCIUTO"
"HM15","HSAM",72,0.7426,1,"non-matching TU"
"HM15","HSAM",73,1.0976,1,"non-matching SCONOSCIUTO"
"HM15","HSAM",74,1.3804,1,"matching SCONOSCIUTO"
"HM15","HSAM",75,0.7202,1,"non-matching TU"
"HM15","HSAM",76,0.6463,1,"non-matching SCONOSCIUTO"
"HM15","HSAM",77,0.582,1,"matching TU"
"HM15","HSAM",78,1.4256,1,"non-matching TU"
"HM15","HSAM",79,0.631,1,"matching TU"
"HM15","HSAM",80,0.8386,1,"non-matching TU"
"HM15","HSAM",81,0.8242,1,"non-matching TU"
"HM15","HSAM",82,0.5959,1,"matching TU"
"HM15","HSAM",83,0.8298,1,"non-matching TU"
"HM15","HSAM",84,0.8639,1,"non-matching TU"
"HM15","HSAM",85,0.8079,1,"non-matching TU"
"HM15","HSAM",86,1.3548,1,"non-matching TU"
"HM15","HSAM",87,0.7905,1,"matching TU"
"HM15","HSAM",88,1.1515,1,"matching TU"
"HM15","HSAM",89,0.6161,1,"non-matching SCONOSCIUTO"
"HM15","HSAM",90,0.9605,1,"matching SCONOSCIUTO"
"HM15","HSAM",91,0.6574,1,"non-matching SCONOSCIUTO"
"HM15","HSAM",92,0.7769,1,"non-matching TU"
"HM15","HSAM",93,NA,0,"matching SCONOSCIUTO"
"HM15","HSAM",94,0.4809,1,"matching TU"
"HM15","HSAM",95,1.4351,1,"matching SCONOSCIUTO"
"HM15","HSAM",96,0.4739,1,"matching TU"
"HM15","HSAM",97,1.4258,1,"matching SCONOSCIUTO"
"HM15","HSAM",98,0.5582,1,"matching TU"
"HM15","HSAM",99,0.5952,1,"matching TU"
"HM15","HSAM",100,0.8956,1,"matching SCONOSCIUTO"
"HM15","HSAM",101,1.2786,1,"matching SCONOSCIUTO"
"HM15","HSAM",102,0.6538,1,"matching TU"
"HM15","HSAM",103,0.7042,1,"matching SCONOSCIUTO"
"HM15","HSAM",104,0.5528,0,"non-matching SCONOSCIUTO"
"HM15","HSAM",105,0.7935,1,"matching SCONOSCIUTO"
"HM15","HSAM",106,1.3878,1,"non-matching TU"
"HM15","HSAM",107,1.4894,1,"non-matching SCONOSCIUTO"
"HM15","HSAM",108,0.8978,0,"non-matching SCONOSCIUTO"
"HM15","HSAM",109,0.762,1,"matching SCONOSCIUTO"
"HM15","HSAM",110,0.8413,1,"non-matching SCONOSCIUTO"
"HM15","HSAM",111,0.7315,1,"matching SCONOSCIUTO"
"HM15","HSAM",112,1.0034,1,"matching SCONOSCIUTO"
"HM15","HSAM",113,0.7957,1,"non-matching SCONOSCIUTO"
"HM15","HSAM",114,0.8314,1,"non-matching TU"
"HM15","HSAM",115,1.1412,1,"non-matching SCONOSCIUTO"
"HM15","HSAM",116,0.9847,1,"non-matching SCONOSCIUTO"
"HM15","HSAM",117,0.7537,1,"matching SCONOSCIUTO"
"HM15","HSAM",118,0.7136,1,"non-matching TU"
"HM15","HSAM",119,0.729,1,"matching TU"
"HM15","HSAM",120,1.1668,1,"matching SCONOSCIUTO"
"HM15","HSAM",121,0.4591,1,"matching TU"
"HM15","HSAM",122,0.4846,1,"matching TU"
"HM15","HSAM",123,0.9447,1,"non-matching TU"
"HM15","HSAM",124,1.3754,1,"non-matching TU"
"HM15","HSAM",125,0.8292,1,"non-matching SCONOSCIUTO"
"HM15","HSAM",126,0.8571,1,"non-matching TU"
"HM15","HSAM",127,0.7578,1,"non-matching SCONOSCIUTO"
"HM15","HSAM",128,0.6447,1,"matching TU"
"HM15","HSAM",129,0.6632,1,"non-matching SCONOSCIUTO"
"HM15","HSAM",130,1.2533,1,"non-matching TU"
"HM15","HSAM",131,0.8848,1,"non-matching SCONOSCIUTO"
"HM15","HSAM",132,0.4546,1,"matching TU"
"HM15","HSAM",133,0.8574,1,"matching SCONOSCIUTO"
"HM15","HSAM",134,0.9403,1,"matching SCONOSCIUTO"
"HM15","HSAM",135,0.6681,1,"matching TU"
"HM15","HSAM",136,0.6872,1,"matching SCONOSCIUTO"
"HM15","HSAM",137,0.5975,1,"matching TU"
"HM15","HSAM",138,0.442,1,"matching TU"
"HM15","HSAM",139,0.5108,1,"matching TU"
"HM15","HSAM",140,0.6005,1,"non-matching TU"
"HM15","HSAM",141,0.9965,1,"non-matching TU"
"HM15","HSAM",142,1.126,1,"non-matching SCONOSCIUTO"
"HM15","HSAM",143,0.6928,1,"non-matching TU"
"HM15","HSAM",144,0.7489,1,"non-matching SCONOSCIUTO"
"HM15","HSAM",145,0.8204,0,"matching SCONOSCIUTO"
"HM15","HSAM",146,0.456,1,"matching TU"
"HM15","HSAM",147,0.5065,1,"non-matching TU"
"HM15","HSAM",148,1.0138,1,"non-matching SCONOSCIUTO"
"HM15","HSAM",149,0.6522,1,"non-matching SCONOSCIUTO"
"HM15","HSAM",150,0.5463,1,"matching TU"
"HM15","HSAM",151,0.709,1,"non-matching SCONOSCIUTO"
"HM15","HSAM",152,0.5658,1,"matching TU"
"HM15","HSAM",153,1.1771,1,"matching SCONOSCIUTO"
"HM15","HSAM",154,0.7089,1,"non-matching TU"
"HM15","HSAM",155,0.6585,1,"non-matching SCONOSCIUTO"
"HM15","HSAM",156,0.7797,1,"non-matching SCONOSCIUTO"
"HM15","HSAM",157,0.598,1,"matching TU"
"HM15","HSAM",158,1.2153,1,"matching SCONOSCIUTO"
"HM15","HSAM",159,0.6944,1,"non-matching TU"
"HM15","HSAM",160,0.7862,1,"matching SCONOSCIUTO"
"HM15","HSAM",161,0.5766,1,"non-matching SCONOSCIUTO"
"HM15","HSAM",162,0.5734,1,"matching TU"
"HM15","HSAM",163,1.0804,1,"non-matching TU"
"HM15","HSAM",164,0.4784,1,"matching TU"
"HM15","HSAM",165,1.3156,1,"non-matching TU"
"HM15","HSAM",166,0.7975,1,"matching SCONOSCIUTO"
"HM15","HSAM",167,1.1769,1,"matching SCONOSCIUTO"
"HM15","HSAM",168,0.7791,1,"non-matching SCONOSCIUTO"
"HM15","HSAM",169,0.7598,1,"non-matching SCONOSCIUTO"
"HM15","HSAM",170,0.6845,1,"non-matching SCONOSCIUTO"
"HM15","HSAM",171,0.617,1,"matching SCONOSCIUTO"
"HM15","HSAM",172,0.6739,1,"non-matching SCONOSCIUTO"
"HM15","HSAM",173,1.1802,1,"matching SCONOSCIUTO"
"HM15","HSAM",174,0.5443,1,"matching SCONOSCIUTO"
"HM15","HSAM",175,0.6044,1,"non-matching SCONOSCIUTO"
"HM15","HSAM",176,0.5609,1,"non-matching SCONOSCIUTO"
"HM15","HSAM",177,1.0882,1,"matching SCONOSCIUTO"
"HM15","HSAM",178,0.536,1,"matching TU"
"HM15","HSAM",179,0.6483,1,"matching SCONOSCIUTO"
"HM15","HSAM",180,0.641,1,"non-matching TU"
"HM15","HSAM",181,0.7597,1,"matching SCONOSCIUTO"
"HM15","HSAM",182,0.4974,1,"matching TU"
"HM15","HSAM",183,0.6744,1,"matching SCONOSCIUTO"
"HM15","HSAM",184,1.4032,1,"matching SCONOSCIUTO"
"HM15","HSAM",185,1.0172,1,"non-matching TU"
"HM15","HSAM",186,0.6195,1,"matching SCONOSCIUTO"
"HM15","HSAM",187,0.7177,1,"matching SCONOSCIUTO"
"HM15","HSAM",188,0.7989,1,"matching TU"
"HM15","HSAM",189,0.5235,1,"matching TU"
"HM15","HSAM",190,0.5519,1,"matching TU"
"HM15","HSAM",191,0.6624,1,"matching SCONOSCIUTO"
"HM15","HSAM",192,1.2988,1,"non-matching SCONOSCIUTO"
"HM15","HSAM",193,0.678,0,"non-matching SCONOSCIUTO"
"HM15","HSAM",194,0.6497,1,"non-matching SCONOSCIUTO"
"HM15","HSAM",195,0.9949,1,"matching SCONOSCIUTO"
"HM15","HSAM",196,0.5487,1,"matching TU"
"HM15","HSAM",197,0.5389,1,"matching TU"
"HM15","HSAM",198,0.4337,1,"matching TU"
"HM15","HSAM",199,0.7918,1,"non-matching SCONOSCIUTO"
"HM15","HSAM",200,NA,0,"matching TU"
"HM16","HSAM",1,NA,0,"matching TU"
"HM16","HSAM",2,0.8407,1,"matching TU"
"HM16","HSAM",3,0.7196,1,"matching TU"
"HM16","HSAM",4,1.2968,1,"matching SCONOSCIUTO"
"HM16","HSAM",5,0.6523,1,"matching TU"
"HM16","HSAM",6,0.6397,1,"matching TU"
"HM16","HSAM",7,0.9952,1,"non-matching SCONOSCIUTO"
"HM16","HSAM",8,1.2877,1,"non-matching TU"
"HM16","HSAM",9,1.2126,1,"non-matching SCONOSCIUTO"
"HM16","HSAM",10,1.3921,1,"non-matching SCONOSCIUTO"
"HM16","HSAM",11,1.3999,1,"matching SCONOSCIUTO"
"HM16","HSAM",12,0.8516,1,"matching TU"
"HM16","HSAM",13,0.819,1,"matching TU"
"HM16","HSAM",14,0.753,1,"matching TU"
"HM16","HSAM",15,1.0888,1,"matching SCONOSCIUTO"
"HM16","HSAM",16,0.907,1,"matching TU"
"HM16","HSAM",17,0.9886,1,"matching SCONOSCIUTO"
"HM16","HSAM",18,0.6418,1,"matching TU"
"HM16","HSAM",19,1.0947,1,"non-matching TU"
"HM16","HSAM",20,0.9007,1,"non-matching SCONOSCIUTO"
"HM16","HSAM",21,0.6777,1,"matching TU"
"HM16","HSAM",22,1.2102,1,"matching SCONOSCIUTO"
"HM16","HSAM",23,1.4822,1,"matching SCONOSCIUTO"
"HM16","HSAM",24,1.0702,1,"non-matching TU"
"HM16","HSAM",25,1.0277,1,"non-matching TU"
"HM16","HSAM",26,1.3261,1,"matching SCONOSCIUTO"
"HM16","HSAM",27,1.0515,1,"matching SCONOSCIUTO"
"HM16","HSAM",28,0.8334,1,"matching TU"
"HM16","HSAM",29,1.0988,1,"matching SCONOSCIUTO"
"HM16","HSAM",30,0.7809,1,"matching SCONOSCIUTO"
"HM16","HSAM",31,0.8546,1,"non-matching TU"
"HM16","HSAM",32,1.4282,1,"non-matching SCONOSCIUTO"
"HM16","HSAM",33,1.0622,1,"matching SCONOSCIUTO"
"HM16","HSAM",34,0.7815,1,"matching SCONOSCIUTO"
"HM16","HSAM",35,0.8536,1,"non-matching TU"
"HM16","HSAM",36,NA,0,"matching SCONOSCIUTO"
"HM16","HSAM",37,0.7213,1,"matching TU"
"HM16","HSAM",38,0.9626,1,"matching SCONOSCIUTO"
"HM16","HSAM",39,0.5803,1,"matching TU"
"HM16","HSAM",40,0.921,1,"non-matching SCONOSCIUTO"
"HM16","HSAM",41,1.0085,1,"non-matching TU"
"HM16","HSAM",42,1.14,1,"non-matching SCONOSCIUTO"
"HM16","HSAM",43,0.8622,1,"non-matching SCONOSCIUTO"
"HM16","HSAM",44,0.8542,1,"matching TU"
"HM16","HSAM",45,0.7442,1,"non-matching SCONOSCIUTO"
"HM16","HSAM",46,1.031,1,"non-matching TU"
"HM16","HSAM",47,1.0363,1,"matching SCONOSCIUTO"
"HM16","HSAM",48,0.9215,1,"non-matching SCONOSCIUTO"
"HM16","HSAM",49,0.8566,1,"matching TU"
"HM16","HSAM",50,0.9145,1,"non-matching TU"
"HM16","HSAM",51,1.0212,1,"matching SCONOSCIUTO"
"HM16","HSAM",52,0.8955,1,"non-matching TU"
"HM16","HSAM",53,0.8469,1,"non-matching TU"
"HM16","HSAM",54,0.925,1,"non-matching SCONOSCIUTO"
"HM16","HSAM",55,0.8196,1,"non-matching TU"
"HM16","HSAM",56,1.112,1,"non-matching SCONOSCIUTO"
"HM16","HSAM",57,0.8452,1,"non-matching TU"
"HM16","HSAM",58,1.1004,1,"matching SCONOSCIUTO"
"HM16","HSAM",59,0.8206,1,"non-matching TU"
"HM16","HSAM",60,0.8537,1,"non-matching SCONOSCIUTO"
"HM16","HSAM",61,0.8156,1,"non-matching TU"
"HM16","HSAM",62,0.9929,1,"matching SCONOSCIUTO"
"HM16","HSAM",63,1.1671,1,"non-matching SCONOSCIUTO"
"HM16","HSAM",64,0.8873,1,"non-matching TU"
"HM16","HSAM",65,1.0938,1,"matching SCONOSCIUTO"
"HM16","HSAM",66,0.7851,1,"non-matching TU"
"HM16","HSAM",67,1.1911,1,"non-matching SCONOSCIUTO"
"HM16","HSAM",68,1.0909,1,"non-matching TU"
"HM16","HSAM",69,0.939,1,"matching TU"
"HM16","HSAM",70,0.7755,1,"non-matching SCONOSCIUTO"
"HM16","HSAM",71,0.8498,1,"non-matching TU"
"HM16","HSAM",72,1.0776,1,"non-matching SCONOSCIUTO"
"HM16","HSAM",73,0.8579,1,"matching TU"
"HM16","HSAM",74,1.2023,1,"matching SCONOSCIUTO"
"HM16","HSAM",75,0.6706,1,"matching TU"
"HM16","HSAM",76,1.0901,1,"non-matching SCONOSCIUTO"
"HM16","HSAM",77,0.9664,1,"matching SCONOSCIUTO"
"HM16","HSAM",78,0.6836,1,"matching TU"
"HM16","HSAM",79,0.87,1,"non-matching TU"
"HM16","HSAM",80,1.0281,1,"matching SCONOSCIUTO"
"HM16","HSAM",81,1.058,1,"matching SCONOSCIUTO"
"HM16","HSAM",82,0.7559,1,"matching SCONOSCIUTO"
"HM16","HSAM",83,1.061,1,"matching SCONOSCIUTO"
"HM16","HSAM",84,0.8516,1,"matching TU"
"HM16","HSAM",85,1.2686,1,"matching SCONOSCIUTO"
"HM16","HSAM",86,0.7781,1,"non-matching TU"
"HM16","HSAM",87,0.7544,1,"non-matching TU"
"HM16","HSAM",88,0.609,1,"non-matching TU"
"HM16","HSAM",89,0.8353,1,"matching TU"
"HM16","HSAM",90,0.7458,1,"matching TU"
"HM16","HSAM",91,0.7449,1,"matching TU"
"HM16","HSAM",92,0.9245,1,"matching SCONOSCIUTO"
"HM16","HSAM",93,0.9685,1,"non-matching SCONOSCIUTO"
"HM16","HSAM",94,1.1101,1,"non-matching SCONOSCIUTO"
"HM16","HSAM",95,0.6472,1,"matching TU"
"HM16","HSAM",96,0.9291,1,"matching SCONOSCIUTO"
"HM16","HSAM",97,0.813,1,"matching SCONOSCIUTO"
"HM16","HSAM",98,1.0364,1,"non-matching SCONOSCIUTO"
"HM16","HSAM",99,0.7625,1,"non-matching SCONOSCIUTO"
"HM16","HSAM",100,1.2077,1,"matching SCONOSCIUTO"
"HM16","HSAM",101,0.7835,1,"non-matching TU"
"HM16","HSAM",102,1.0302,1,"matching SCONOSCIUTO"
"HM16","HSAM",103,0.8015,1,"non-matching TU"
"HM16","HSAM",104,0.8136,1,"matching SCONOSCIUTO"
"HM16","HSAM",105,0.8844,1,"non-matching SCONOSCIUTO"
